"Plot Title: BS4-Cond"
"#","Date Time, GMT+00:00","Low Range, μS/cm (LGR S/N: 10559468, SEN S/N: 10559468)","Temp, °C (LGR S/N: 10559468, SEN S/N: 10559468)","Coupler Detached (LGR S/N: 10559468)","Coupler Attached (LGR S/N: 10559468)","Stopped (LGR S/N: 10559468)","End Of File (LGR S/N: 10559468)"
3276,01/21/30 12:54:21 AM,180.75,15.93,,,,
3277,01/21/30 12:59:21 AM,180.75,15.92,,,,
3278,01/21/30 01:04:21 AM,180.75,15.93,,,,
3279,01/21/30 01:09:21 AM,180.67,15.92,,,,
3280,01/21/30 01:14:21 AM,180.67,15.93,,,,
3281,01/21/30 01:19:21 AM,180.67,15.93,,,,
3282,01/21/30 01:24:21 AM,180.75,15.93,,,,
3283,01/21/30 01:29:21 AM,180.67,15.93,,,,
3284,01/21/30 01:34:21 AM,180.60,15.92,,,,
3285,01/21/30 01:39:21 AM,180.67,15.93,,,,
3286,01/21/30 01:44:21 AM,180.67,15.93,,,,
3287,01/21/30 01:49:21 AM,180.60,15.92,,,,
3288,01/21/30 01:54:21 AM,180.67,15.92,,,,
3289,01/21/30 01:59:21 AM,180.60,15.93,,,,
3290,01/21/30 02:04:21 AM,180.60,15.92,,,,
3291,01/21/30 02:09:21 AM,180.60,15.92,,,,
3292,01/21/30 02:14:21 AM,180.60,15.93,,,,
3293,01/21/30 02:19:21 AM,180.60,15.93,,,,
3294,01/21/30 02:24:21 AM,180.60,15.93,,,,
3295,01/21/30 02:29:21 AM,180.52,15.92,,,,
3296,01/21/30 02:34:21 AM,180.60,15.93,,,,
3297,01/21/30 02:39:21 AM,180.60,15.92,,,,
3298,01/21/30 02:44:21 AM,180.60,15.93,,,,
3299,01/21/30 02:49:21 AM,180.52,15.93,,,,
3300,01/21/30 02:54:21 AM,180.60,15.93,,,,
3301,01/21/30 02:59:21 AM,180.60,15.92,,,,
3302,01/21/30 03:04:21 AM,180.60,15.93,,,,
3303,01/21/30 03:09:21 AM,180.52,15.93,,,,
3304,01/21/30 03:14:21 AM,180.52,15.93,,,,
3305,01/21/30 03:19:21 AM,180.60,15.92,,,,
3306,01/21/30 03:24:21 AM,180.52,15.93,,,,
3307,01/21/30 03:29:21 AM,180.52,15.92,,,,
3308,01/21/30 03:34:21 AM,180.52,15.93,,,,
3309,01/21/30 03:39:21 AM,180.52,15.93,,,,
3310,01/21/30 03:44:21 AM,180.45,15.93,,,,
3311,01/21/30 03:49:21 AM,180.45,15.92,,,,
3312,01/21/30 03:54:21 AM,180.45,15.92,,,,
3313,01/21/30 03:59:21 AM,180.45,15.93,,,,
3314,01/21/30 04:04:21 AM,180.45,15.93,,,,
3315,01/21/30 04:09:21 AM,180.45,15.93,,,,
3316,01/21/30 04:14:21 AM,180.45,15.93,,,,
3317,01/21/30 04:19:21 AM,180.45,15.92,,,,
3318,01/21/30 04:24:21 AM,180.45,15.92,,,,
3319,01/21/30 04:29:21 AM,180.45,15.92,,,,
3320,01/21/30 04:34:21 AM,180.45,15.92,,,,
3321,01/21/30 04:39:21 AM,180.38,15.92,,,,
3322,01/21/30 04:44:21 AM,180.38,15.92,,,,
3323,01/21/30 04:49:21 AM,180.38,15.92,,,,
3324,01/21/30 04:54:21 AM,180.38,15.92,,,,
3325,01/21/30 04:59:21 AM,180.38,15.92,,,,
3326,01/21/30 05:04:21 AM,180.37,15.93,,,,
3327,01/21/30 05:09:21 AM,180.37,15.93,,,,
3328,01/21/30 05:14:21 AM,180.38,15.92,,,,
3329,01/21/30 05:19:21 AM,180.38,15.92,,,,
3330,01/21/30 05:24:21 AM,180.37,15.93,,,,
3331,01/21/30 05:29:21 AM,180.37,15.93,,,,
3332,01/21/30 05:34:21 AM,180.37,15.93,,,,
3333,01/21/30 05:39:21 AM,180.30,15.92,,,,
3334,01/21/30 05:44:21 AM,180.37,15.93,,,,
3335,01/21/30 05:49:21 AM,180.30,15.93,,,,
3336,01/21/30 05:54:21 AM,180.30,15.92,,,,
3337,01/21/30 05:59:21 AM,180.30,15.93,,,,
3338,01/21/30 06:04:21 AM,180.30,15.92,,,,
3339,01/21/30 06:09:21 AM,180.30,15.93,,,,
3340,01/21/30 06:14:21 AM,180.30,15.93,,,,
3341,01/21/30 06:19:21 AM,180.30,15.93,,,,
3342,01/21/30 06:24:21 AM,180.37,15.93,,,,
3343,01/21/30 06:29:21 AM,180.22,15.93,,,,
3344,01/21/30 06:34:21 AM,180.30,15.93,,,,
3345,01/21/30 06:39:21 AM,180.30,15.93,,,,
3346,01/21/30 06:44:21 AM,180.30,15.93,,,,
3347,01/21/30 06:49:21 AM,180.30,15.92,,,,
3348,01/21/30 06:54:21 AM,180.30,15.93,,,,
3349,01/21/30 06:59:21 AM,180.30,15.93,,,,
3350,01/21/30 07:04:21 AM,180.37,15.93,,,,
3351,01/21/30 07:09:21 AM,180.30,15.93,,,,
3352,01/21/30 07:14:21 AM,180.22,15.93,,,,
3353,01/21/30 07:19:21 AM,180.30,15.92,,,,
3354,01/21/30 07:24:21 AM,180.30,15.93,,,,
3355,01/21/30 07:29:21 AM,180.22,15.93,,,,
3356,01/21/30 07:34:21 AM,180.30,15.93,,,,
3357,01/21/30 07:39:21 AM,180.30,15.92,,,,
3358,01/21/30 07:44:21 AM,180.22,15.93,,,,
3359,01/21/30 07:49:21 AM,180.30,15.92,,,,
3360,01/21/30 07:54:21 AM,180.30,15.92,,,,
3361,01/21/30 07:59:21 AM,180.30,15.93,,,,
3362,01/21/30 08:04:21 AM,180.30,15.93,,,,
3363,01/21/30 08:09:21 AM,180.30,15.92,,,,
3364,01/21/30 08:14:21 AM,180.30,15.93,,,,
3365,01/21/30 08:19:21 AM,180.23,15.92,,,,
3366,01/21/30 08:24:21 AM,180.30,15.93,,,,
3367,01/21/30 08:29:21 AM,180.30,15.93,,,,
3368,01/21/30 08:34:21 AM,180.30,15.93,,,,
3369,01/21/30 08:39:21 AM,180.30,15.93,,,,
3370,01/21/30 08:44:21 AM,180.22,15.93,,,,
3371,01/21/30 08:49:21 AM,180.30,15.92,,,,
3372,01/21/30 08:54:21 AM,180.30,15.93,,,,
3373,01/21/30 08:59:21 AM,180.22,15.93,,,,
3374,01/21/30 09:04:21 AM,180.30,15.93,,,,
3375,01/21/30 09:09:21 AM,180.23,15.92,,,,
3376,01/21/30 09:14:21 AM,180.30,15.92,,,,
3377,01/21/30 09:19:21 AM,180.30,15.93,,,,
3378,01/21/30 09:24:21 AM,180.23,15.92,,,,
3379,01/21/30 09:29:21 AM,180.30,15.93,,,,
3380,01/21/30 09:34:21 AM,180.30,15.93,,,,
3381,01/21/30 09:39:21 AM,180.30,15.92,,,,
3382,01/21/30 09:44:21 AM,180.30,15.93,,,,
3383,01/21/30 09:49:21 AM,180.22,15.93,,,,
3384,01/21/30 09:54:21 AM,180.23,15.92,,,,
3385,01/21/30 09:59:21 AM,180.23,15.92,,,,
3386,01/21/30 10:04:21 AM,180.30,15.92,,,,
3387,01/21/30 10:09:21 AM,180.22,15.93,,,,
3388,01/21/30 10:14:21 AM,180.30,15.93,,,,
3389,01/21/30 10:19:21 AM,180.30,15.93,,,,
3390,01/21/30 10:24:21 AM,180.30,15.93,,,,
3391,01/21/30 10:29:21 AM,180.30,15.92,,,,
3392,01/21/30 10:34:21 AM,180.22,15.93,,,,
3393,01/21/30 10:39:21 AM,180.30,15.93,,,,
3394,01/21/30 10:44:21 AM,180.30,15.92,,,,
3395,01/21/30 10:49:21 AM,180.30,15.93,,,,
3396,01/21/30 10:54:21 AM,180.30,15.93,,,,
3397,01/21/30 10:59:21 AM,180.30,15.93,,,,
3398,01/21/30 11:04:21 AM,180.22,15.93,,,,
3399,01/21/30 11:09:21 AM,180.30,15.92,,,,
3400,01/21/30 11:14:21 AM,180.23,15.92,,,,
3401,01/21/30 11:19:21 AM,180.30,15.92,,,,
3402,01/21/30 11:24:21 AM,180.30,15.93,,,,
3403,01/21/30 11:29:21 AM,180.30,15.93,,,,
3404,01/21/30 11:34:21 AM,180.30,15.92,,,,
3405,01/21/30 11:39:21 AM,180.30,15.93,,,,
3406,01/21/30 11:44:21 AM,180.30,15.93,,,,
3407,01/21/30 11:49:21 AM,180.30,15.93,,,,
3408,01/21/30 11:54:21 AM,180.30,15.92,,,,
3409,01/21/30 11:59:21 AM,180.30,15.92,,,,
3410,01/21/30 12:04:21 PM,180.30,15.92,,,,
3411,01/21/30 12:09:21 PM,180.30,15.93,,,,
3412,01/21/30 12:14:21 PM,180.30,15.92,,,,
3413,01/21/30 12:19:21 PM,180.38,15.92,,,,
3414,01/21/30 12:24:21 PM,180.37,15.93,,,,
3415,01/21/30 12:29:21 PM,180.38,15.92,,,,
3416,01/21/30 12:34:21 PM,180.38,15.92,,,,
3417,01/21/30 12:39:21 PM,180.37,15.93,,,,
3418,01/21/30 12:44:21 PM,180.37,15.93,,,,
3419,01/21/30 12:49:21 PM,180.30,15.93,,,,
3420,01/21/30 12:54:21 PM,180.37,15.93,,,,
3421,01/21/30 12:59:21 PM,180.37,15.93,,,,
3422,01/21/30 01:04:21 PM,180.37,15.93,,,,
3423,01/21/30 01:09:21 PM,180.38,15.92,,,,
3424,01/21/30 01:14:21 PM,180.37,15.93,,,,
3425,01/21/30 01:19:21 PM,180.37,15.93,,,,
3426,01/21/30 01:24:21 PM,180.37,15.93,,,,
3427,01/21/30 01:29:21 PM,180.37,15.93,,,,
3428,01/21/30 01:34:21 PM,180.30,15.93,,,,
3429,01/21/30 01:39:21 PM,180.45,15.93,,,,
3430,01/21/30 01:44:21 PM,180.45,15.93,,,,
3431,01/21/30 01:49:21 PM,180.45,15.93,,,,
3432,01/21/30 01:54:21 PM,180.45,15.93,,,,
3433,01/21/30 01:59:21 PM,180.37,15.93,,,,
3434,01/21/30 02:04:21 PM,180.45,15.93,,,,
3435,01/21/30 02:09:21 PM,180.45,15.93,,,,
3436,01/21/30 02:14:21 PM,180.45,15.92,,,,
3437,01/21/30 02:19:21 PM,180.45,15.92,,,,
3438,01/21/30 02:24:21 PM,180.45,15.93,,,,
3439,01/21/30 02:29:21 PM,180.45,15.92,,,,
3440,01/21/30 02:34:21 PM,180.45,15.93,,,,
3441,01/21/30 02:39:21 PM,180.45,15.93,,,,
3442,01/21/30 02:44:21 PM,180.45,15.93,,,,
3443,01/21/30 02:49:21 PM,180.52,15.93,,,,
3444,01/21/30 02:54:21 PM,180.52,15.93,,,,
3445,01/21/30 02:59:21 PM,180.52,15.93,,,,
3446,01/21/30 03:04:21 PM,180.60,15.93,,,,
3447,01/21/30 03:09:21 PM,180.52,15.93,,,,
3448,01/21/30 03:14:21 PM,180.52,15.92,,,,
3449,01/21/30 03:19:21 PM,180.52,15.92,,,,
3450,01/21/30 03:24:21 PM,180.52,15.92,,,,
3451,01/21/30 03:29:21 PM,180.52,15.92,,,,
3452,01/21/30 03:34:21 PM,180.60,15.93,,,,
3453,01/21/30 03:39:21 PM,180.60,15.93,,,,
3454,01/21/30 03:44:21 PM,180.52,15.93,,,,
3455,01/21/30 03:49:21 PM,180.60,15.93,,,,
3456,01/21/30 03:54:21 PM,180.60,15.92,,,,
3457,01/21/30 03:59:21 PM,180.60,15.92,,,,
3458,01/21/30 04:04:21 PM,180.60,15.93,,,,
3459,01/21/30 04:09:21 PM,180.60,15.93,,,,
3460,01/21/30 04:14:21 PM,180.67,15.93,,,,
3461,01/21/30 04:19:21 PM,180.60,15.93,,,,
3462,01/21/30 04:24:21 PM,180.67,15.92,,,,
3463,01/21/30 04:29:21 PM,180.67,15.92,,,,
3464,01/21/30 04:34:21 PM,180.67,15.92,,,,
3465,01/21/30 04:39:21 PM,180.67,15.93,,,,
3466,01/21/30 04:44:21 PM,180.67,15.92,,,,
3467,01/21/30 04:49:21 PM,180.67,15.93,,,,
3468,01/21/30 04:54:21 PM,180.67,15.93,,,,
3469,01/21/30 04:59:21 PM,180.75,15.93,,,,
3470,01/21/30 05:04:21 PM,180.67,15.93,,,,
3471,01/21/30 05:09:21 PM,180.75,15.93,,,,
3472,01/21/30 05:14:21 PM,180.67,15.93,,,,
3473,01/21/30 05:19:21 PM,180.75,15.93,,,,
3474,01/21/30 05:24:21 PM,180.75,15.93,,,,
3475,01/21/30 05:29:21 PM,180.67,15.93,,,,
3476,01/21/30 05:34:21 PM,180.75,15.92,,,,
3477,01/21/30 05:39:21 PM,180.82,15.93,,,,
3478,01/21/30 05:44:21 PM,180.75,15.93,,,,
3479,01/21/30 05:49:21 PM,180.75,15.92,,,,
3480,01/21/30 05:54:21 PM,180.75,15.93,,,,
3481,01/21/30 05:59:21 PM,180.75,15.93,,,,
3482,01/21/30 06:04:21 PM,180.82,15.92,,,,
3483,01/21/30 06:09:21 PM,180.75,15.93,,,,
3484,01/21/30 06:14:21 PM,180.82,15.92,,,,
3485,01/21/30 06:19:21 PM,180.82,15.93,,,,
3486,01/21/30 06:24:21 PM,180.82,15.92,,,,
3487,01/21/30 06:29:21 PM,180.82,15.93,,,,
3488,01/21/30 06:34:21 PM,180.82,15.93,,,,
3489,01/21/30 06:39:21 PM,180.82,15.93,,,,
3490,01/21/30 06:44:21 PM,180.90,15.93,,,,
3491,01/21/30 06:49:21 PM,180.90,15.93,,,,
3492,01/21/30 06:54:21 PM,180.90,15.93,,,,
3493,01/21/30 06:59:21 PM,180.90,15.93,,,,
3494,01/21/30 07:04:21 PM,180.90,15.93,,,,
3495,01/21/30 07:09:21 PM,180.90,15.93,,,,
3496,01/21/30 07:14:21 PM,180.90,15.93,,,,
3497,01/21/30 07:19:21 PM,180.90,15.93,,,,
3498,01/21/30 07:24:21 PM,180.97,15.92,,,,
3499,01/21/30 07:29:21 PM,180.97,15.93,,,,
3500,01/21/30 07:34:21 PM,180.97,15.93,,,,
3501,01/21/30 07:39:21 PM,180.97,15.92,,,,
3502,01/21/30 07:44:21 PM,181.05,15.93,,,,
3503,01/21/30 07:49:21 PM,180.97,15.92,,,,
3504,01/21/30 07:54:21 PM,181.05,15.93,,,,
3505,01/21/30 07:59:21 PM,180.97,15.92,,,,
3506,01/21/30 08:04:21 PM,181.05,15.93,,,,
3507,01/21/30 08:09:21 PM,181.05,15.93,,,,
3508,01/21/30 08:14:21 PM,181.05,15.93,,,,
3509,01/21/30 08:19:21 PM,181.05,15.92,,,,
3510,01/21/30 08:24:21 PM,181.05,15.93,,,,
3511,01/21/30 08:29:21 PM,181.05,15.93,,,,
3512,01/21/30 08:34:21 PM,181.05,15.92,,,,
3513,01/21/30 08:39:21 PM,181.12,15.93,,,,
3514,01/21/30 08:44:21 PM,181.12,15.92,,,,
3515,01/21/30 08:49:21 PM,181.12,15.93,,,,
3516,01/21/30 08:54:21 PM,181.12,15.92,,,,
3517,01/21/30 08:59:21 PM,181.12,15.93,,,,
3518,01/21/30 09:04:21 PM,181.12,15.92,,,,
3519,01/21/30 09:09:21 PM,181.20,15.92,,,,
3520,01/21/30 09:14:21 PM,181.20,15.92,,,,
3521,01/21/30 09:19:21 PM,181.20,15.92,,,,
3522,01/21/30 09:24:21 PM,181.27,15.92,,,,
3523,01/21/30 09:29:21 PM,181.20,15.92,,,,
3524,01/21/30 09:34:21 PM,181.20,15.92,,,,
3525,01/21/30 09:39:21 PM,181.20,15.93,,,,
3526,01/21/30 09:44:21 PM,181.20,15.92,,,,
3527,01/21/30 09:49:21 PM,181.20,15.92,,,,
3528,01/21/30 09:54:21 PM,181.27,15.92,,,,
3529,01/21/30 09:59:21 PM,181.27,15.92,,,,
3530,01/21/30 10:04:21 PM,181.27,15.93,,,,
3531,01/21/30 10:09:21 PM,181.27,15.92,,,,
3532,01/21/30 10:14:21 PM,181.27,15.92,,,,
3533,01/21/30 10:19:21 PM,181.35,15.92,,,,
3534,01/21/30 10:24:21 PM,181.35,15.92,,,,
3535,01/21/30 10:29:21 PM,181.35,15.92,,,,
3536,01/21/30 10:34:21 PM,181.35,15.93,,,,
3537,01/21/30 10:39:21 PM,181.35,15.92,,,,
3538,01/21/30 10:44:21 PM,181.35,15.93,,,,
3539,01/21/30 10:49:21 PM,181.42,15.92,,,,
3540,01/21/30 10:54:21 PM,181.42,15.92,,,,
3541,01/21/30 10:59:21 PM,181.42,15.92,,,,
3542,01/21/30 11:04:21 PM,181.42,15.92,,,,
3543,01/21/30 11:09:21 PM,181.42,15.92,,,,
3544,01/21/30 11:14:21 PM,181.42,15.93,,,,
3545,01/21/30 11:19:21 PM,181.42,15.92,,,,
3546,01/21/30 11:24:21 PM,181.50,15.92,,,,
3547,01/21/30 11:29:21 PM,181.50,15.92,,,,
3548,01/21/30 11:34:21 PM,181.50,15.92,,,,
3549,01/21/30 11:39:21 PM,181.50,15.93,,,,
3550,01/21/30 11:44:21 PM,181.50,15.92,,,,
3551,01/21/30 11:49:21 PM,181.57,15.92,,,,
3552,01/21/30 11:54:21 PM,181.57,15.93,,,,
3553,01/21/30 11:59:21 PM,181.57,15.92,,,,
3554,01/22/30 12:04:21 AM,181.57,15.92,,,,
3555,01/22/30 12:09:21 AM,181.57,15.92,,,,
3556,01/22/30 12:14:21 AM,181.58,15.91,,,,
3557,01/22/30 12:19:21 AM,181.65,15.92,,,,
3558,01/22/30 12:24:21 AM,181.57,15.92,,,,
3559,01/22/30 12:29:21 AM,181.58,15.91,,,,
3560,01/22/30 12:34:21 AM,181.65,15.92,,,,
3561,01/22/30 12:39:21 AM,181.65,15.92,,,,
3562,01/22/30 12:44:21 AM,181.65,15.91,,,,
3563,01/22/30 12:49:21 AM,181.65,15.92,,,,
3564,01/22/30 12:54:21 AM,181.65,15.92,,,,
3565,01/22/30 12:59:21 AM,181.72,15.92,,,,
3566,01/22/30 01:04:21 AM,181.72,15.92,,,,
3567,01/22/30 01:09:21 AM,181.72,15.92,,,,
3568,01/22/30 01:14:21 AM,181.80,15.92,,,,
3569,01/22/30 01:19:21 AM,181.72,15.92,,,,
3570,01/22/30 01:24:21 AM,181.72,15.92,,,,
3571,01/22/30 01:29:21 AM,181.72,15.92,,,,
3572,01/22/30 01:34:21 AM,181.80,15.92,,,,
3573,01/22/30 01:39:21 AM,181.80,15.92,,,,
3574,01/22/30 01:44:21 AM,181.80,15.92,,,,
3575,01/22/30 01:49:21 AM,181.80,15.92,,,,
3576,01/22/30 01:54:21 AM,181.80,15.92,,,,
3577,01/22/30 01:59:21 AM,181.87,15.92,,,,
3578,01/22/30 02:04:21 AM,181.87,15.92,,,,
3579,01/22/30 02:09:21 AM,181.87,15.92,,,,
3580,01/22/30 02:14:21 AM,181.87,15.92,,,,
3581,01/22/30 02:19:21 AM,181.87,15.92,,,,
3582,01/22/30 02:24:21 AM,181.95,15.92,,,,
3583,01/22/30 02:29:21 AM,181.87,15.91,,,,
3584,01/22/30 02:34:21 AM,181.87,15.91,,,,
3585,01/22/30 02:39:21 AM,182.02,15.92,,,,
3586,01/22/30 02:44:21 AM,181.95,15.92,,,,
3587,01/22/30 02:49:21 AM,182.02,15.92,,,,
3588,01/22/30 02:54:21 AM,181.95,15.91,,,,
3589,01/22/30 02:59:21 AM,182.02,15.91,,,,
3590,01/22/30 03:04:21 AM,182.02,15.92,,,,
3591,01/22/30 03:09:21 AM,182.02,15.92,,,,
3592,01/22/30 03:14:21 AM,182.02,15.92,,,,
3593,01/22/30 03:19:21 AM,182.02,15.92,,,,
3594,01/22/30 03:24:21 AM,182.02,15.92,,,,
3595,01/22/30 03:29:21 AM,182.10,15.91,,,,
3596,01/22/30 03:34:21 AM,182.10,15.92,,,,
3597,01/22/30 03:39:21 AM,182.17,15.92,,,,
3598,01/22/30 03:44:21 AM,182.17,15.91,,,,
3599,01/22/30 03:49:21 AM,182.10,15.92,,,,
3600,01/22/30 03:54:21 AM,182.10,15.92,,,,
3601,01/22/30 03:59:21 AM,182.10,15.92,,,,
3602,01/22/30 04:04:21 AM,182.17,15.91,,,,
3603,01/22/30 04:09:21 AM,182.17,15.92,,,,
3604,01/22/30 04:14:21 AM,182.25,15.92,,,,
3605,01/22/30 04:19:21 AM,182.25,15.92,,,,
3606,01/22/30 04:24:21 AM,182.25,15.91,,,,
3607,01/22/30 04:29:21 AM,182.25,15.92,,,,
3608,01/22/30 04:34:21 AM,182.25,15.92,,,,
3609,01/22/30 04:39:21 AM,182.25,15.91,,,,
3610,01/22/30 04:44:21 AM,182.25,15.92,,,,
3611,01/22/30 04:49:21 AM,182.25,15.91,,,,
3612,01/22/30 04:54:21 AM,182.17,15.92,,,,
3613,01/22/30 04:59:21 AM,182.32,15.92,,,,
3614,01/22/30 05:04:21 AM,182.32,15.92,,,,
3615,01/22/30 05:09:21 AM,182.25,15.92,,,,
3616,01/22/30 05:14:21 AM,182.32,15.92,,,,
3617,01/22/30 05:19:21 AM,182.32,15.91,,,,
3618,01/22/30 05:24:21 AM,182.32,15.92,,,,
3619,01/22/30 05:29:21 AM,182.32,15.92,,,,
3620,01/22/30 05:34:21 AM,182.40,15.92,,,,
3621,01/22/30 05:39:21 AM,182.40,15.92,,,,
3622,01/22/30 05:44:21 AM,182.40,15.92,,,,
3623,01/22/30 05:49:21 AM,182.40,15.92,,,,
3624,01/22/30 05:54:21 AM,182.47,15.92,,,,
3625,01/22/30 05:59:21 AM,182.40,15.92,,,,
3626,01/22/30 06:04:21 AM,182.47,15.92,,,,
3627,01/22/30 06:09:21 AM,182.47,15.92,,,,
3628,01/22/30 06:14:21 AM,182.47,15.92,,,,
3629,01/22/30 06:19:21 AM,182.40,15.92,,,,
3630,01/22/30 06:24:21 AM,182.47,15.92,,,,
3631,01/22/30 06:29:21 AM,182.47,15.92,,,,
3632,01/22/30 06:34:21 AM,182.55,15.92,,,,
3633,01/22/30 06:39:21 AM,182.47,15.91,,,,
3634,01/22/30 06:44:21 AM,182.47,15.92,,,,
3635,01/22/30 06:49:21 AM,182.55,15.92,,,,
3636,01/22/30 06:54:21 AM,182.55,15.92,,,,
3637,01/22/30 06:59:21 AM,182.62,15.92,,,,
3638,01/22/30 07:04:21 AM,182.62,15.92,,,,
3639,01/22/30 07:09:21 AM,182.62,15.92,,,,
3640,01/22/30 07:14:21 AM,182.55,15.92,,,,
3641,01/22/30 07:19:21 AM,182.62,15.92,,,,
3642,01/22/30 07:24:21 AM,182.62,15.92,,,,
3643,01/22/30 07:29:21 AM,182.55,15.92,,,,
3644,01/22/30 07:34:21 AM,182.62,15.91,,,,
3645,01/22/30 07:39:21 AM,182.70,15.92,,,,
3646,01/22/30 07:44:21 AM,182.62,15.92,,,,
3647,01/22/30 07:49:21 AM,182.70,15.92,,,,
3648,01/22/30 07:54:21 AM,182.62,15.92,,,,
3649,01/22/30 07:59:21 AM,182.70,15.91,,,,
3650,01/22/30 08:04:21 AM,182.62,15.92,,,,
3651,01/22/30 08:09:21 AM,182.70,15.92,,,,
3652,01/22/30 08:14:21 AM,182.70,15.92,,,,
3653,01/22/30 08:19:21 AM,182.70,15.92,,,,
3654,01/22/30 08:24:21 AM,182.77,15.92,,,,
3655,01/22/30 08:29:21 AM,182.77,15.92,,,,
3656,01/22/30 08:34:21 AM,182.77,15.92,,,,
3657,01/22/30 08:39:21 AM,182.77,15.92,,,,
3658,01/22/30 08:44:21 AM,182.77,15.92,,,,
3659,01/22/30 08:49:21 AM,182.85,15.92,,,,
3660,01/22/30 08:54:21 AM,182.77,15.92,,,,
3661,01/22/30 08:59:21 AM,182.85,15.92,,,,
3662,01/22/30 09:04:21 AM,182.85,15.92,,,,
3663,01/22/30 09:09:21 AM,182.85,15.92,,,,
3664,01/22/30 09:14:21 AM,182.85,15.92,,,,
3665,01/22/30 09:19:21 AM,182.85,15.92,,,,
3666,01/22/30 09:24:21 AM,182.85,15.92,,,,
3667,01/22/30 09:29:21 AM,182.92,15.92,,,,
3668,01/22/30 09:34:21 AM,182.92,15.92,,,,
3669,01/22/30 09:39:21 AM,182.92,15.92,,,,
3670,01/22/30 09:44:21 AM,182.92,15.91,,,,
3671,01/22/30 09:49:21 AM,183.00,15.91,,,,
3672,01/22/30 09:54:21 AM,182.92,15.92,,,,
3673,01/22/30 09:59:21 AM,182.92,15.92,,,,
3674,01/22/30 10:04:21 AM,183.00,15.91,,,,
3675,01/22/30 10:09:21 AM,182.92,15.92,,,,
3676,01/22/30 10:14:21 AM,183.00,15.92,,,,
3677,01/22/30 10:19:21 AM,183.00,15.91,,,,
3678,01/22/30 10:24:21 AM,183.00,15.92,,,,
3679,01/22/30 10:29:21 AM,183.00,15.92,,,,
3680,01/22/30 10:34:21 AM,183.07,15.91,,,,
3681,01/22/30 10:39:21 AM,183.07,15.92,,,,
3682,01/22/30 10:44:21 AM,183.00,15.91,,,,
3683,01/22/30 10:49:21 AM,183.07,15.91,,,,
3684,01/22/30 10:54:21 AM,183.07,15.92,,,,
3685,01/22/30 10:59:21 AM,183.07,15.91,,,,
3686,01/22/30 11:04:21 AM,183.07,15.92,,,,
3687,01/22/30 11:09:21 AM,183.07,15.92,,,,
3688,01/22/30 11:14:21 AM,183.15,15.91,,,,
3689,01/22/30 11:19:21 AM,183.15,15.92,,,,
3690,01/22/30 11:24:21 AM,183.15,15.92,,,,
3691,01/22/30 11:29:21 AM,183.15,15.92,,,,
3692,01/22/30 11:34:21 AM,183.22,15.92,,,,
3693,01/22/30 11:39:21 AM,183.15,15.92,,,,
3694,01/22/30 11:44:21 AM,183.22,15.92,,,,
3695,01/22/30 11:49:21 AM,183.22,15.92,,,,
3696,01/22/30 11:54:21 AM,183.22,15.92,,,,
3697,01/22/30 11:59:21 AM,183.15,15.91,,,,
3698,01/22/30 12:04:21 PM,183.22,15.91,,,,
3699,01/22/30 12:09:21 PM,183.30,15.91,,,,
3700,01/22/30 12:14:21 PM,183.30,15.91,,,,
3701,01/22/30 12:19:21 PM,183.29,15.92,,,,
3702,01/22/30 12:24:21 PM,183.30,15.91,,,,
3703,01/22/30 12:29:21 PM,183.30,15.91,,,,
3704,01/22/30 12:34:21 PM,183.29,15.92,,,,
3705,01/22/30 12:39:21 PM,183.37,15.91,,,,
3706,01/22/30 12:44:21 PM,183.37,15.91,,,,
3707,01/22/30 12:49:21 PM,183.37,15.92,,,,
3708,01/22/30 12:54:21 PM,183.37,15.92,,,,
3709,01/22/30 12:59:21 PM,183.37,15.92,,,,
3710,01/22/30 01:04:21 PM,183.45,15.91,,,,
3711,01/22/30 01:09:21 PM,183.44,15.92,,,,
3712,01/22/30 01:14:21 PM,183.45,15.91,,,,
3713,01/22/30 01:19:21 PM,183.44,15.92,,,,
3714,01/22/30 01:24:21 PM,183.45,15.91,,,,
3715,01/22/30 01:29:21 PM,183.52,15.92,,,,
3716,01/22/30 01:34:21 PM,183.52,15.91,,,,
3717,01/22/30 01:39:21 PM,183.52,15.91,,,,
3718,01/22/30 01:44:21 PM,183.52,15.91,,,,
3719,01/22/30 01:49:21 PM,183.52,15.91,,,,
3720,01/22/30 01:54:21 PM,183.59,15.92,,,,
3721,01/22/30 01:59:21 PM,183.59,15.92,,,,
3722,01/22/30 02:04:21 PM,183.60,15.91,,,,
3723,01/22/30 02:09:21 PM,183.59,15.92,,,,
3724,01/22/30 02:14:21 PM,183.60,15.91,,,,
3725,01/22/30 02:19:21 PM,183.59,15.92,,,,
3726,01/22/30 02:24:21 PM,183.60,15.91,,,,
3727,01/22/30 02:29:21 PM,183.67,15.92,,,,
3728,01/22/30 02:34:21 PM,183.67,15.92,,,,
3729,01/22/30 02:39:21 PM,183.75,15.91,,,,
3730,01/22/30 02:44:21 PM,183.67,15.92,,,,
3731,01/22/30 02:49:21 PM,183.74,15.92,,,,
3732,01/22/30 02:54:21 PM,183.74,15.92,,,,
3733,01/22/30 02:59:21 PM,183.75,15.91,,,,
3734,01/22/30 03:04:21 PM,183.75,15.91,,,,
3735,01/22/30 03:09:21 PM,183.82,15.92,,,,
